game_id,game_key,turn,player,card_index,was_playable,posterior_p_life_loss,num_candidates,life_tokens,info_tokens,hints_on_card,hint_types_on_card,cards_in_deck,final_score,game_end_reason,data_source,subject_type,partner_type,skill_level,actual_color,actual_rank,fireworks_sum,individual_skill,pair_type
1757355,1757355,26,31ffe83acf78e535,1,True,0.5,2,3,1,1,1,25,25,perfect,hanab_live,human,human,intermediate,2,2,12,intermediate,intermediate-intermediate
1757355,1757355,30,31ffe83acf78e535,4,True,0.6,4,3,0,1,1,23,25,perfect,hanab_live,human,human,intermediate,3,2,13,intermediate,intermediate-intermediate
1757355,1757355,31,5d951dd9e5f78a97,2,True,0.0,1,3,0,1,1,22,25,perfect,hanab_live,human,human,intermediate,3,3,14,intermediate,intermediate-intermediate
1757355,1757355,34,31ffe83acf78e535,3,True,0.3333333333333333,4,3,0,1,1,20,25,perfect,hanab_live,human,human,intermediate,3,4,15,intermediate,intermediate-intermediate
1757355,1757355,37,5d951dd9e5f78a97,4,True,0.6666666666666666,5,3,0,1,1,18,25,perfect,hanab_live,human,human,intermediate,2,3,16,intermediate,intermediate-intermediate
1757355,1757355,40,31ffe83acf78e535,4,True,0.6,3,3,0,1,1,16,25,perfect,hanab_live,human,human,intermediate,0,3,17,intermediate,intermediate-intermediate
1757355,1757355,41,5d951dd9e5f78a97,2,True,0.8,5,3,0,2,1,15,25,perfect,hanab_live,human,human,intermediate,2,4,18,intermediate,intermediate-intermediate
1757355,1757355,42,31ffe83acf78e535,1,True,0.0,1,3,0,2,2,14,25,perfect,hanab_live,human,human,intermediate,0,4,19,intermediate,intermediate-intermediate
1757355,1757355,43,5d951dd9e5f78a97,1,True,0.0,1,3,0,3,2,13,25,perfect,hanab_live,human,human,intermediate,2,5,20,intermediate,intermediate-intermediate
1757355,1757355,46,31ffe83acf78e535,4,True,0.875,14,3,1,0,0,11,25,perfect,hanab_live,human,human,intermediate,4,4,21,intermediate,intermediate-intermediate
1757355,1757355,50,31ffe83acf78e535,1,True,0.0,2,3,0,2,1,9,25,perfect,hanab_live,human,human,intermediate,4,5,22,intermediate,intermediate-intermediate
1757355,1757355,58,31ffe83acf78e535,0,True,0.0,1,3,8,1,1,1,25,perfect,hanab_live,human,human,intermediate,3,5,23,intermediate,intermediate-intermediate
1757355,1757355,59,5d951dd9e5f78a97,0,True,0.0,1,3,8,3,2,0,25,perfect,hanab_live,human,human,intermediate,0,5,24,intermediate,intermediate-intermediate
1757356,1757356,2,e446b6c7fcd8e39e,4,True,0.0,5,3,6,1,1,40,25,perfect,hanab_live,human,human,intermediate,4,1,0,,
1757356,1757356,3,clanker1,4,True,0.1538461538461538,5,3,6,1,1,39,25,perfect,hanab_live,human,human,beginner,1,1,1,,
1757356,1757356,5,clanker1,4,True,0.7058823529411765,20,3,5,0,0,38,25,perfect,hanab_live,human,human,beginner,1,2,2,,
1757356,1757356,6,e446b6c7fcd8e39e,0,True,0.4,5,3,5,1,1,37,25,perfect,hanab_live,human,human,intermediate,0,1,3,,
1757356,1757356,8,e446b6c7fcd8e39e,2,True,0.7692307692307693,15,3,4,0,0,36,25,perfect,hanab_live,human,human,intermediate,1,3,4,,
1757356,1757356,9,clanker1,1,True,0.4,4,3,4,1,1,35,25,perfect,hanab_live,human,human,beginner,2,1,5,,
1757356,1757356,12,e446b6c7fcd8e39e,3,True,0.7142857142857143,13,3,4,0,0,33,25,perfect,hanab_live,human,human,intermediate,1,4,6,,
1757356,1757356,14,e446b6c7fcd8e39e,3,True,0.0,1,3,3,2,2,32,25,perfect,hanab_live,human,human,intermediate,4,2,7,,
1757356,1757356,22,e446b6c7fcd8e39e,4,True,0.75,5,3,6,1,1,26,25,perfect,hanab_live,human,human,intermediate,2,2,8,,
1757356,1757356,24,e446b6c7fcd8e39e,2,True,0.0,1,3,5,2,2,25,25,perfect,hanab_live,human,human,intermediate,4,3,9,,
1757356,1757356,26,e446b6c7fcd8e39e,3,True,0.5,3,3,4,1,1,24,25,perfect,hanab_live,human,human,intermediate,3,1,10,,
1757356,1757356,29,clanker1,3,True,0.0,1,3,4,2,2,22,25,perfect,hanab_live,human,human,beginner,4,4,11,,
1757356,1757356,30,e446b6c7fcd8e39e,2,True,0.0,1,3,4,2,2,21,25,perfect,hanab_live,human,human,intermediate,2,3,12,,
1757356,1757356,33,clanker1,4,True,0.7222222222222222,15,3,4,0,0,19,25,perfect,hanab_live,human,human,beginner,0,2,13,,
1757356,1757356,36,e446b6c7fcd8e39e,4,True,0.6470588235294118,14,3,4,0,0,17,25,perfect,hanab_live,human,human,intermediate,4,5,14,,
1757356,1757356,39,clanker1,4,True,0.625,14,3,5,0,0,15,25,perfect,hanab_live,human,human,beginner,2,4,15,,
1757356,1757356,45,clanker1,3,True,0.6,4,3,6,1,1,11,25,perfect,hanab_live,human,human,beginner,0,3,16,,
1757356,1757356,46,e446b6c7fcd8e39e,2,True,0.0,1,3,6,2,2,10,25,perfect,hanab_live,human,human,intermediate,0,4,17,,
1757356,1757356,47,clanker1,1,True,0.6666666666666666,3,3,6,2,1,9,25,perfect,hanab_live,human,human,beginner,0,5,18,,
1757356,1757356,49,clanker1,4,True,0.5,2,3,6,1,1,8,25,perfect,hanab_live,human,human,beginner,1,5,19,,
1757356,1757356,52,e446b6c7fcd8e39e,3,True,0.6666666666666666,8,3,7,0,0,6,25,perfect,hanab_live,human,human,intermediate,2,5,20,,
1757356,1757356,54,e446b6c7fcd8e39e,1,False,0.5,3,3,7,0,0,5,25,perfect,hanab_live,human,human,intermediate,4,2,21,,
1757356,1757356,57,clanker1,2,False,0.6,4,2,7,0,0,3,25,perfect,hanab_live,human,human,beginner,1,1,21,,
1757356,1757356,59,clanker1,4,True,0.6666666666666666,5,1,6,0,0,2,25,perfect,hanab_live,human,human,beginner,3,2,21,,
1757356,1757356,61,clanker1,1,True,0.0,1,1,5,3,2,1,25,perfect,hanab_live,human,human,beginner,3,3,22,,
1757356,1757356,62,e446b6c7fcd8e39e,0,True,0.0,1,1,5,2,2,0,25,perfect,hanab_live,human,human,intermediate,3,4,23,,
1757356,1757356,63,clanker1,0,True,0.0,1,1,5,3,2,0,25,perfect,hanab_live,human,human,beginner,3,5,24,,
1757357,1757357,1,e446b6c7fcd8e39e,2,True,0.0,5,3,7,1,1,40,25,perfect,hanab_live,human,human,intermediate,2,1,0,,
1757357,1757357,3,e446b6c7fcd8e39e,1,True,0.9230769230769232,16,3,6,0,0,39,25,perfect,hanab_live,human,human,intermediate,2,2,1,,
1757357,1757357,5,e446b6c7fcd8e39e,0,True,0.0,1,3,7,2,2,37,25,perfect,hanab_live,human,human,intermediate,0,1,2,,
1757357,1757357,8,clanker1,2,True,0.6774193548387096,19,3,7,0,0,35,25,perfect,hanab_live,human,human,beginner,0,2,3,,
1757357,1757357,11,e446b6c7fcd8e39e,2,True,0.0,1,3,7,2,2,33,25,perfect,hanab_live,human,human,intermediate,0,3,4,,
1757357,1757357,13,e446b6c7fcd8e39e,4,True,0.625,5,3,6,1,1,32,25,perfect,hanab_live,human,human,intermediate,1,1,5,,
1757357,1757357,15,e446b6c7fcd8e39e,0,True,0.3333333333333333,2,3,5,1,1,31,25,perfect,hanab_live,human,human,intermediate,1,2,6,,
1757357,1757357,18,clanker1,0,True,0.75,12,3,5,0,0,29,25,perfect,hanab_live,human,human,beginner,0,4,7,,
1757357,1757357,20,clanker1,4,True,0.7142857142857143,17,3,4,0,0,28,25,perfect,hanab_live,human,human,beginner,3,1,8,,
1757357,1757357,21,e446b6c7fcd8e39e,3,True,0.7083333333333334,18,3,4,0,0,27,25,perfect,hanab_live,human,human,intermediate,1,3,9,,
1757357,1757357,22,clanker1,1,True,0.8,5,3,4,1,1,26,25,perfect,hanab_live,human,human,beginner,0,5,10,,
1757357,1757357,24,clanker1,4,True,0.625,4,3,4,1,1,25,25,perfect,hanab_live,human,human,beginner,4,1,11,,
1757357,1757357,25,e446b6c7fcd8e39e,0,True,0.0,1,3,4,2,2,24,25,perfect,hanab_live,human,human,intermediate,1,4,12,,
1757357,1757357,28,clanker1,2,True,0.0,1,3,4,2,2,22,25,perfect,hanab_live,human,human,beginner,4,2,13,,
1757357,1757357,30,clanker1,0,True,0.0,1,3,5,2,2,20,25,perfect,hanab_live,human,human,beginner,3,2,14,,
