game_id,game_key,turn,player,card_index,was_playable,posterior_p_life_loss,num_candidates,life_tokens,info_tokens,hints_on_card,hint_types_on_card,cards_in_deck,final_score,game_end_reason,data_source,subject_type,partner_type,skill_level,actual_color,actual_rank,fireworks_sum
0,bergh_vs_bergh:0,2,bergh,1,True,0.0,5,3,6,1,1,40,17,natural,hoad,bergh,bergh,,4,1,0
0,bergh_vs_bergh:0,4,bergh,0,True,0.0,1,3,5,2,2,39,17,natural,hoad,bergh,bergh,,3,1,1
0,bergh_vs_bergh:0,8,bergh,0,True,0.0,1,3,2,2,2,38,17,natural,hoad,bergh,bergh,,4,2,2
0,bergh_vs_bergh:0,10,bergh,3,True,0.0,1,3,1,2,2,37,17,natural,hoad,bergh,bergh,,4,3,3
0,bergh_vs_bergh:0,12,bergh,4,False,0.3076923076923077,5,3,0,1,1,36,17,natural,hoad,bergh,bergh,,3,1,4
0,bergh_vs_bergh:0,14,bergh,3,True,0.25,5,2,1,1,1,34,17,natural,hoad,bergh,bergh,,2,1,4
0,bergh_vs_bergh:0,15,bergh,2,False,0.3333333333333333,3,2,1,1,1,33,17,natural,hoad,bergh,bergh,,1,2,5
0,bergh_vs_bergh:0,21,bergh,2,True,0.0,1,1,0,2,2,30,17,natural,hoad,bergh,bergh,,3,2,5
0,bergh_vs_bergh:0,28,bergh,3,True,0.0,1,1,0,2,2,26,17,natural,hoad,bergh,bergh,,3,3,6
0,bergh_vs_bergh:0,35,bergh,2,True,0.0,1,1,0,2,2,22,17,natural,hoad,bergh,bergh,,3,4,7
0,bergh_vs_bergh:0,40,bergh,3,True,0.0,1,1,0,2,2,19,17,natural,hoad,bergh,bergh,,2,2,8
0,bergh_vs_bergh:0,42,bergh,1,True,0.0,1,1,1,3,2,17,17,natural,hoad,bergh,bergh,,2,3,9
0,bergh_vs_bergh:0,46,bergh,2,True,0.0,1,1,0,2,2,15,17,natural,hoad,bergh,bergh,,4,4,10
0,bergh_vs_bergh:0,51,bergh,1,True,0.0,1,1,0,2,2,12,17,natural,hoad,bergh,bergh,,1,1,11
0,bergh_vs_bergh:0,56,bergh,3,True,0.0,1,1,0,2,2,9,17,natural,hoad,bergh,bergh,,2,4,12
0,bergh_vs_bergh:0,58,bergh,0,True,0.0,1,1,1,2,1,7,17,natural,hoad,bergh,bergh,,2,5,13
0,bergh_vs_bergh:0,68,bergh,3,True,0.0,1,1,1,2,2,2,17,natural,hoad,bergh,bergh,,1,2,14
0,bergh_vs_bergh:0,69,bergh,0,True,0.0,1,1,1,1,1,1,17,natural,hoad,bergh,bergh,,1,3,15
0,bergh_vs_bergh:0,70,bergh,0,True,0.0,1,1,1,4,2,0,17,natural,hoad,bergh,bergh,,1,4,16
1,bergh_vs_bergh:1,1,bergh,4,True,0.0,5,3,7,1,1,40,17,natural,hoad,bergh,bergh,,0,1,0
1,bergh_vs_bergh:1,3,bergh,3,True,0.0,1,3,6,2,2,39,17,natural,hoad,bergh,bergh,,2,1,1
1,bergh_vs_bergh:1,7,bergh,4,True,0.125,4,3,5,1,1,37,17,natural,hoad,bergh,bergh,,4,1,2
1,bergh_vs_bergh:1,12,bergh,1,True,0.0,1,3,1,2,2,36,17,natural,hoad,bergh,bergh,,3,1,3
1,bergh_vs_bergh:1,14,bergh,4,True,0.1111111111111111,5,3,0,1,1,35,17,natural,hoad,bergh,bergh,,4,2,4
1,bergh_vs_bergh:1,19,bergh,1,True,0.0,1,3,0,2,2,32,17,natural,hoad,bergh,bergh,,4,3,5
1,bergh_vs_bergh:1,21,bergh,0,False,0.3333333333333333,2,3,1,1,1,30,17,natural,hoad,bergh,bergh,,4,5,6
1,bergh_vs_bergh:1,27,bergh,3,True,0.0,1,2,0,2,2,27,17,natural,hoad,bergh,bergh,,1,1,6
1,bergh_vs_bergh:1,33,bergh,4,True,0.16666666666666666,4,2,1,1,1,23,17,natural,hoad,bergh,bergh,,3,2,7
1,bergh_vs_bergh:1,35,bergh,2,True,0.0,1,2,0,2,2,22,17,natural,hoad,bergh,bergh,,2,2,8
1,bergh_vs_bergh:1,37,bergh,1,True,0.3333333333333333,2,2,1,1,1,20,17,natural,hoad,bergh,bergh,,2,3,9
1,bergh_vs_bergh:1,41,bergh,1,True,0.0,1,2,0,2,2,18,17,natural,hoad,bergh,bergh,,3,3,10
1,bergh_vs_bergh:1,42,bergh,0,True,0.0,1,2,0,1,1,17,17,natural,hoad,bergh,bergh,,3,4,11
1,bergh_vs_bergh:1,45,bergh,1,True,0.0,1,2,0,2,2,15,17,natural,hoad,bergh,bergh,,3,5,12
1,bergh_vs_bergh:1,49,bergh,2,True,0.0,1,2,0,2,2,13,17,natural,hoad,bergh,bergh,,4,4,13
1,bergh_vs_bergh:1,56,bergh,1,True,0.0,1,2,0,2,2,9,17,natural,hoad,bergh,bergh,,2,4,14
1,bergh_vs_bergh:1,62,bergh,2,True,0.0,1,2,1,2,2,5,17,natural,hoad,bergh,bergh,,2,5,15
1,bergh_vs_bergh:1,65,bergh,3,True,0.0,1,2,0,2,2,4,17,natural,hoad,bergh,bergh,,0,2,16
2,bergh_vs_bergh:2,1,bergh,3,True,0.0,5,3,7,1,1,40,14,natural,hoad,bergh,bergh,,0,1,0
2,bergh_vs_bergh:2,3,bergh,1,True,0.0,1,3,6,2,2,39,14,natural,hoad,bergh,bergh,,4,1,1
2,bergh_vs_bergh:2,6,bergh,0,True,0.3076923076923077,5,3,4,1,1,38,14,natural,hoad,bergh,bergh,,2,1,2
2,bergh_vs_bergh:2,33,bergh,4,True,0.375,4,3,0,1,1,26,14,natural,hoad,bergh,bergh,,3,1,3
2,bergh_vs_bergh:2,36,bergh,4,True,0.1111111111111111,5,3,0,1,1,24,14,natural,hoad,bergh,bergh,,0,2,4
2,bergh_vs_bergh:2,41,bergh,4,True,0.3333333333333333,5,3,0,1,1,21,14,natural,hoad,bergh,bergh,,3,2,5
2,bergh_vs_bergh:2,44,bergh,4,True,0.3333333333333333,3,3,0,1,1,19,14,natural,hoad,bergh,bergh,,0,3,6
2,bergh_vs_bergh:2,51,bergh,3,False,0.25,2,3,0,1,1,15,14,natural,hoad,bergh,bergh,,1,3,7
2,bergh_vs_bergh:2,54,bergh,4,True,0.4,4,2,0,1,1,13,14,natural,hoad,bergh,bergh,,4,2,7
2,bergh_vs_bergh:2,57,bergh,4,True,0.25,2,2,0,1,1,11,14,natural,hoad,bergh,bergh,,1,1,8
2,bergh_vs_bergh:2,59,bergh,1,True,0.0,1,2,1,5,2,9,14,natural,hoad,bergh,bergh,,1,2,9
2,bergh_vs_bergh:2,65,bergh,4,True,0.3333333333333333,2,2,0,1,1,6,14,natural,hoad,bergh,bergh,,0,4,10
2,bergh_vs_bergh:2,69,bergh,2,True,0.0,1,2,1,1,1,3,14,natural,hoad,bergh,bergh,,0,5,11
2,bergh_vs_bergh:2,72,bergh,1,True,0.0,1,2,0,2,2,2,14,natural,hoad,bergh,bergh,,2,2,12
2,bergh_vs_bergh:2,73,bergh,1,True,0.0,1,2,0,2,2,1,14,natural,hoad,bergh,bergh,,2,3,13
3,bergh_vs_bergh:3,2,bergh,2,True,0.0,5,3,6,1,1,40,11,natural,hoad,bergh,bergh,,1,1,0
3,bergh_vs_bergh:3,4,bergh,0,True,0.0,1,3,5,2,2,39,11,natural,hoad,bergh,bergh,,2,1,1
3,bergh_vs_bergh:3,7,bergh,4,False,0.3333333333333333,3,3,3,1,1,38,11,natural,hoad,bergh,bergh,,4,2,2
3,bergh_vs_bergh:3,9,bergh,0,True,0.0,1,2,2,2,2,37,11,natural,hoad,bergh,bergh,,1,2,2
3,bergh_vs_bergh:3,11,bergh,2,True,0.0,1,2,1,2,2,36,11,natural,hoad,bergh,bergh,,1,3,3
3,bergh_vs_bergh:3,13,bergh,4,True,0.3076923076923077,5,2,0,1,1,35,11,natural,hoad,bergh,bergh,,3,1,4
3,bergh_vs_bergh:3,16,bergh,3,True,0.25,3,2,0,1,1,33,11,natural,hoad,bergh,bergh,,3,2,5
3,bergh_vs_bergh:3,19,bergh,2,True,0.0,1,2,0,2,2,31,11,natural,hoad,bergh,bergh,,3,3,6
3,bergh_vs_bergh:3,37,bergh,1,True,0.0,1,2,1,2,2,21,11,natural,hoad,bergh,bergh,,4,1,7
3,bergh_vs_bergh:3,43,bergh,0,False,0.3333333333333333,2,2,0,1,1,18,11,natural,hoad,bergh,bergh,,1,2,8
3,bergh_vs_bergh:3,54,bergh,2,True,0.0,1,1,2,2,2,11,11,natural,hoad,bergh,bergh,,2,2,8
3,bergh_vs_bergh:3,62,bergh,3,True,0.0,1,1,1,2,2,7,11,natural,hoad,bergh,bergh,,1,4,9
3,bergh_vs_bergh:3,64,bergh,4,True,0.0,1,1,0,1,1,6,11,natural,hoad,bergh,bergh,,1,5,10
4,bergh_vs_bergh:4,1,bergh,4,True,0.0,5,3,7,1,1,40,13,natural,hoad,bergh,bergh,,3,1,0
4,bergh_vs_bergh:4,3,bergh,1,True,0.0,1,3,6,2,2,39,13,natural,hoad,bergh,bergh,,1,1,1
4,bergh_vs_bergh:4,8,bergh,0,True,0.0,1,3,2,2,2,38,13,natural,hoad,bergh,bergh,,1,2,2
4,bergh_vs_bergh:4,10,bergh,3,True,0.18181818181818182,4,3,1,1,1,37,13,natural,hoad,bergh,bergh,,4,1,3
4,bergh_vs_bergh:4,36,bergh,4,True,0.3333333333333333,4,3,0,1,1,24,13,natural,hoad,bergh,bergh,,3,2,4
4,bergh_vs_bergh:4,43,bergh,3,True,0.0,1,3,0,2,2,20,13,natural,hoad,bergh,bergh,,1,3,5
4,bergh_vs_bergh:4,52,bergh,4,True,0.4,4,3,0,1,1,15,13,natural,hoad,bergh,bergh,,2,1,6
4,bergh_vs_bergh:4,55,bergh,2,True,0.4,4,3,0,1,1,13,13,natural,hoad,bergh,bergh,,2,2,7
4,bergh_vs_bergh:4,72,bergh,4,True,0.0,1,3,0,1,1,4,13,natural,hoad,bergh,bergh,,0,1,8
4,bergh_vs_bergh:4,73,bergh,1,True,0.0,1,3,0,3,2,3,13,natural,hoad,bergh,bergh,,0,2,9
4,bergh_vs_bergh:4,74,bergh,1,True,0.0,1,3,0,6,2,2,13,natural,hoad,bergh,bergh,,0,3,10
4,bergh_vs_bergh:4,75,bergh,0,True,0.0,1,3,0,1,1,1,13,natural,hoad,bergh,bergh,,0,4,11
4,bergh_vs_bergh:4,76,bergh,1,True,0.0,1,3,0,2,1,0,13,natural,hoad,bergh,bergh,,0,5,12
5,bergh_vs_bergh:5,1,bergh,3,True,0.0,5,3,7,1,1,40,14,natural,hoad,bergh,bergh,,1,1,0
5,bergh_vs_bergh:5,3,bergh,2,True,0.0,1,3,6,2,2,39,14,natural,hoad,bergh,bergh,,3,1,1
5,bergh_vs_bergh:5,5,bergh,4,True,0.3076923076923077,5,3,5,1,1,38,14,natural,hoad,bergh,bergh,,4,1,2
5,bergh_vs_bergh:5,9,bergh,1,False,0.3333333333333333,3,3,2,1,1,37,14,natural,hoad,bergh,bergh,,2,2,3
5,bergh_vs_bergh:5,14,bergh,4,False,0.25,5,2,0,1,1,35,14,natural,hoad,bergh,bergh,,0,2,3
5,bergh_vs_bergh:5,19,bergh,3,True,0.0,1,1,0,2,2,32,14,natural,hoad,bergh,bergh,,3,2,3
5,bergh_vs_bergh:5,21,bergh,1,True,0.0,1,1,1,2,2,30,14,natural,hoad,bergh,bergh,,3,3,4
5,bergh_vs_bergh:5,35,bergh,3,True,0.0,1,1,0,2,2,23,14,natural,hoad,bergh,bergh,,0,1,5
5,bergh_vs_bergh:5,37,bergh,0,True,0.0,1,1,1,6,2,21,14,natural,hoad,bergh,bergh,,0,2,6
5,bergh_vs_bergh:5,41,bergh,1,True,0.0,1,1,0,2,2,19,14,natural,hoad,bergh,bergh,,1,2,7
5,bergh_vs_bergh:5,43,bergh,0,True,0.0,1,1,1,4,2,17,14,natural,hoad,bergh,bergh,,1,3,8
5,bergh_vs_bergh:5,49,bergh,2,True,0.0,1,1,0,2,2,14,14,natural,hoad,bergh,bergh,,1,4,9
5,bergh_vs_bergh:5,52,bergh,0,True,0.0,1,1,0,2,2,12,14,natural,hoad,bergh,bergh,,0,3,10
5,bergh_vs_bergh:5,57,bergh,2,True,0.0,1,1,0,2,2,9,14,natural,hoad,bergh,bergh,,3,4,11
5,bergh_vs_bergh:5,60,bergh,1,True,0.0,1,1,0,2,2,7,14,natural,hoad,bergh,bergh,,0,4,12
5,bergh_vs_bergh:5,62,bergh,1,True,0.0,1,1,1,1,1,5,14,natural,hoad,bergh,bergh,,0,5,13
6,bergh_vs_bergh:6,1,bergh,4,True,0.0,5,3,7,1,1,40,14,natural,hoad,bergh,bergh,,2,1,0
6,bergh_vs_bergh:6,4,bergh,0,True,0.14285714285714285,5,3,5,1,1,39,14,natural,hoad,bergh,bergh,,4,1,1
6,bergh_vs_bergh:6,6,bergh,4,True,0.3076923076923077,5,3,4,1,1,38,14,natural,hoad,bergh,bergh,,3,1,2
6,bergh_vs_bergh:6,9,bergh,2,True,0.25,4,3,2,1,1,37,14,natural,hoad,bergh,bergh,,3,2,3
6,bergh_vs_bergh:6,11,bergh,1,False,0.2,3,3,1,1,1,36,14,natural,hoad,bergh,bergh,,3,2,4
6,bergh_vs_bergh:6,23,bergh,4,True,0.3333333333333333,4,2,0,1,1,30,14,natural,hoad,bergh,bergh,,2,2,4
6,bergh_vs_bergh:6,25,bergh,1,True,0.0,1,2,1,2,2,28,14,natural,hoad,bergh,bergh,,2,3,5
6,bergh_vs_bergh:6,31,bergh,3,True,0.0,1,2,0,2,2,25,14,natural,hoad,bergh,bergh,,2,4,6
6,bergh_vs_bergh:6,36,bergh,0,True,0.0,1,2,0,2,2,22,14,natural,hoad,bergh,bergh,,2,5,7
6,bergh_vs_bergh:6,38,bergh,4,True,0.4,4,2,0,1,1,21,14,natural,hoad,bergh,bergh,,0,1,8
6,bergh_vs_bergh:6,40,bergh,2,False,0.3333333333333333,2,2,1,1,1,19,14,natural,hoad,bergh,bergh,,0,4,9
6,bergh_vs_bergh:6,42,bergh,0,True,0.0,1,1,0,2,2,18,14,natural,hoad,bergh,bergh,,0,2,9
6,bergh_vs_bergh:6,51,bergh,3,True,0.0,1,1,0,2,2,13,14,natural,hoad,bergh,bergh,,3,3,10
6,bergh_vs_bergh:6,56,bergh,3,True,0.0,1,1,0,2,2,10,14,natural,hoad,bergh,bergh,,1,1,11
6,bergh_vs_bergh:6,61,bergh,3,True,0.0,1,1,0,2,2,7,14,natural,hoad,bergh,bergh,,3,4,12
6,bergh_vs_bergh:6,68,bergh,3,True,0.0,1,1,0,2,2,3,14,natural,hoad,bergh,bergh,,4,2,13
7,bergh_vs_bergh:7,1,bergh,4,True,0.0,5,3,7,1,1,40,13,natural,hoad,bergh,bergh,,1,1,0
7,bergh_vs_bergh:7,3,bergh,2,True,0.0,1,3,6,2,2,39,13,natural,hoad,bergh,bergh,,2,1,1
7,bergh_vs_bergh:7,5,bergh,2,True,0.0,1,3,5,2,2,38,13,natural,hoad,bergh,bergh,,2,2,2
7,bergh_vs_bergh:7,7,bergh,1,True,0.0,1,3,4,2,2,37,13,natural,hoad,bergh,bergh,,2,3,3
7,bergh_vs_bergh:7,9,bergh,1,False,0.1,4,3,3,1,1,36,13,natural,hoad,bergh,bergh,,1,1,4
7,bergh_vs_bergh:7,11,bergh,3,True,0.0,1,2,2,2,2,35,13,natural,hoad,bergh,bergh,,0,1,4
7,bergh_vs_bergh:7,16,bergh,1,True,0.0,1,2,0,2,2,33,13,natural,hoad,bergh,bergh,,0,2,5
7,bergh_vs_bergh:7,33,bergh,4,True,0.4,4,2,0,1,1,24,13,natural,hoad,bergh,bergh,,4,1,6
7,bergh_vs_bergh:7,34,bergh,0,False,0.25,3,2,0,1,1,23,13,natural,hoad,bergh,bergh,,2,2,7
7,bergh_vs_bergh:7,37,bergh,2,True,0.0,1,1,0,2,2,21,13,natural,hoad,bergh,bergh,,4,2,7
7,bergh_vs_bergh:7,42,bergh,1,True,0.0,1,1,0,2,2,18,13,natural,hoad,bergh,bergh,,0,3,8
7,bergh_vs_bergh:7,47,bergh,3,True,0.0,1,1,0,2,2,15,13,natural,hoad,bergh,bergh,,1,2,9
7,bergh_vs_bergh:7,49,bergh,1,True,0.0,1,1,1,4,2,13,13,natural,hoad,bergh,bergh,,1,3,10
7,bergh_vs_bergh:7,55,bergh,3,True,0.0,1,1,0,2,2,10,13,natural,hoad,bergh,bergh,,0,4,11
7,bergh_vs_bergh:7,71,bergh,2,True,0.0,1,1,1,1,1,1,13,natural,hoad,bergh,bergh,,4,3,12
8,bergh_vs_bergh:8,1,bergh,4,True,0.0,5,3,7,1,1,40,11,natural,hoad,bergh,bergh,,0,1,0
8,bergh_vs_bergh:8,3,bergh,1,True,0.0,1,3,6,2,2,39,11,natural,hoad,bergh,bergh,,2,1,1
8,bergh_vs_bergh:8,6,bergh,4,True,0.3076923076923077,5,3,4,1,1,38,11,natural,hoad,bergh,bergh,,4,1,2
8,bergh_vs_bergh:8,23,bergh,4,True,0.25,4,3,0,1,1,31,11,natural,hoad,bergh,bergh,,0,2,3
8,bergh_vs_bergh:8,49,bergh,4,True,0.3333333333333333,4,3,1,1,1,17,11,natural,hoad,bergh,bergh,,4,2,4
8,bergh_vs_bergh:8,51,bergh,4,True,0.4,4,3,0,1,1,16,11,natural,hoad,bergh,bergh,,3,1,5
8,bergh_vs_bergh:8,52,bergh,1,True,0.0,1,3,0,3,2,15,11,natural,hoad,bergh,bergh,,3,2,6
8,bergh_vs_bergh:8,57,bergh,4,False,0.3333333333333333,3,3,2,1,1,11,11,natural,hoad,bergh,bergh,,1,3,7
8,bergh_vs_bergh:8,59,bergh,3,True,0.0,1,2,1,2,2,10,11,natural,hoad,bergh,bergh,,0,3,7
8,bergh_vs_bergh:8,63,bergh,3,True,0.0,1,2,0,2,2,8,11,natural,hoad,bergh,bergh,,0,4,8
8,bergh_vs_bergh:8,68,bergh,2,True,0.0,1,2,0,2,2,5,11,natural,hoad,bergh,bergh,,2,2,9
8,bergh_vs_bergh:8,73,bergh,4,True,0.0,1,2,0,1,1,2,11,natural,hoad,bergh,bergh,,1,1,10
9,bergh_vs_bergh:9,1,bergh,4,True,0.0,5,3,7,1,1,40,23,natural,hoad,bergh,bergh,,4,1,0
9,bergh_vs_bergh:9,3,bergh,0,True,0.0,1,3,6,2,2,39,23,natural,hoad,bergh,bergh,,2,1,1
9,bergh_vs_bergh:9,5,bergh,3,True,0.2,4,3,5,1,1,38,23,natural,hoad,bergh,bergh,,3,1,2
9,bergh_vs_bergh:9,8,bergh,3,True,0.3333333333333333,5,3,3,1,1,37,23,natural,hoad,bergh,bergh,,4,2,3
9,bergh_vs_bergh:9,12,bergh,3,True,0.0,1,3,0,2,2,36,23,natural,hoad,bergh,bergh,,0,1,4
9,bergh_vs_bergh:9,15,bergh,0,True,0.0,1,3,0,2,2,34,23,natural,hoad,bergh,bergh,,4,3,5
9,bergh_vs_bergh:9,18,bergh,4,True,0.375,5,3,0,1,1,32,23,natural,hoad,bergh,bergh,,2,2,6
9,bergh_vs_bergh:9,21,bergh,1,True,0.0,1,3,0,2,2,30,23,natural,hoad,bergh,bergh,,0,2,7
9,bergh_vs_bergh:9,23,bergh,0,True,0.0,1,3,1,2,2,28,23,natural,hoad,bergh,bergh,,0,3,8
9,bergh_vs_bergh:9,27,bergh,1,True,0.0,1,3,0,2,2,26,23,natural,hoad,bergh,bergh,,0,4,9
9,bergh_vs_bergh:9,32,bergh,2,True,0.0,1,3,0,2,2,23,23,natural,hoad,bergh,bergh,,2,3,10
9,bergh_vs_bergh:9,34,bergh,1,True,0.3333333333333333,2,3,1,1,1,21,23,natural,hoad,bergh,bergh,,2,4,11
9,bergh_vs_bergh:9,38,bergh,1,True,0.0,1,3,0,2,2,19,23,natural,hoad,bergh,bergh,,1,1,12
9,bergh_vs_bergh:9,43,bergh,3,True,0.0,1,3,0,2,2,16,23,natural,hoad,bergh,bergh,,4,4,13
9,bergh_vs_bergh:9,46,bergh,3,True,0.0,1,3,0,2,2,14,23,natural,hoad,bergh,bergh,,1,2,14
9,bergh_vs_bergh:9,49,bergh,0,True,0.0,1,3,0,2,2,12,23,natural,hoad,bergh,bergh,,1,3,15
9,bergh_vs_bergh:9,51,bergh,1,True,0.0,1,3,1,3,2,10,23,natural,hoad,bergh,bergh,,1,4,16
9,bergh_vs_bergh:9,52,bergh,1,True,0.0,1,3,1,1,1,9,23,natural,hoad,bergh,bergh,,1,5,17
9,bergh_vs_bergh:9,54,bergh,1,True,0.0,1,3,1,2,2,8,23,natural,hoad,bergh,bergh,,3,2,18
9,bergh_vs_bergh:9,58,bergh,4,True,0.3333333333333333,3,3,0,1,1,6,23,natural,hoad,bergh,bergh,,2,5,19
9,bergh_vs_bergh:9,61,bergh,1,True,0.3333333333333333,2,3,1,0,0,4,23,natural,hoad,bergh,bergh,,3,3,20
9,bergh_vs_bergh:9,63,bergh,0,True,0.0,1,3,2,2,1,2,23,natural,hoad,bergh,bergh,,3,4,21
9,bergh_vs_bergh:9,64,bergh,0,True,0.0,1,3,2,2,2,1,23,natural,hoad,bergh,bergh,,3,5,22
10,bergh_vs_bergh:10,1,bergh,4,True,0.0,5,3,7,1,1,40,17,natural,hoad,bergh,bergh,,0,1,0
10,bergh_vs_bergh:10,3,bergh,1,True,0.0,1,3,6,2,2,39,17,natural,hoad,bergh,bergh,,4,1,1
10,bergh_vs_bergh:10,5,bergh,2,True,0.0,1,3,5,2,2,38,17,natural,hoad,bergh,bergh,,2,1,2
10,bergh_vs_bergh:10,7,bergh,0,True,0.0,1,3,4,2,2,37,17,natural,hoad,bergh,bergh,,2,2,3
10,bergh_vs_bergh:10,9,bergh,2,True,0.0,1,3,3,2,2,36,17,natural,hoad,bergh,bergh,,0,2,4
10,bergh_vs_bergh:10,13,bergh,4,True,0.0,1,3,0,2,2,35,17,natural,hoad,bergh,bergh,,0,3,5
10,bergh_vs_bergh:10,15,bergh,0,True,0.0,1,3,1,2,1,33,17,natural,hoad,bergh,bergh,,0,4,6
10,bergh_vs_bergh:10,31,bergh,3,True,0.0,1,3,0,2,2,25,17,natural,hoad,bergh,bergh,,4,2,7
10,bergh_vs_bergh:10,36,bergh,3,True,0.0,1,3,0,2,2,22,17,natural,hoad,bergh,bergh,,0,5,8
10,bergh_vs_bergh:10,48,bergh,3,True,0.0,1,3,0,2,2,16,17,natural,hoad,bergh,bergh,,2,3,9
10,bergh_vs_bergh:10,50,bergh,2,True,0.3333333333333333,2,3,1,1,1,14,17,natural,hoad,bergh,bergh,,2,4,10
10,bergh_vs_bergh:10,56,bergh,4,True,0.3333333333333333,3,3,0,1,1,11,17,natural,hoad,bergh,bergh,,1,1,11
10,bergh_vs_bergh:10,59,bergh,3,True,0.0,1,3,0,1,1,9,17,natural,hoad,bergh,bergh,,1,2,12
10,bergh_vs_bergh:10,61,bergh,1,True,0.0,1,3,1,2,2,7,17,natural,hoad,bergh,bergh,,1,3,13
10,bergh_vs_bergh:10,63,bergh,1,True,0.0,1,3,2,2,2,5,17,natural,hoad,bergh,bergh,,1,4,14
10,bergh_vs_bergh:10,64,bergh,0,True,0.0,1,3,2,3,2,4,17,natural,hoad,bergh,bergh,,1,5,15
10,bergh_vs_bergh:10,68,bergh,3,True,0.0,1,3,4,1,1,1,17,natural,hoad,bergh,bergh,,3,1,16
11,bergh_vs_bergh:11,1,bergh,3,True,0.0,5,3,7,1,1,40,15,natural,hoad,bergh,bergh,,3,1,0
11,bergh_vs_bergh:11,3,bergh,4,True,0.16666666666666666,5,3,6,1,1,39,15,natural,hoad,bergh,bergh,,1,1,1
11,bergh_vs_bergh:11,8,bergh,1,True,0.0,1,3,2,2,2,38,15,natural,hoad,bergh,bergh,,1,2,2
11,bergh_vs_bergh:11,10,bergh,3,True,0.18181818181818182,4,3,1,1,1,37,15,natural,hoad,bergh,bergh,,4,1,3
11,bergh_vs_bergh:11,14,bergh,3,True,0.0,1,3,0,2,2,35,15,natural,hoad,bergh,bergh,,0,1,4
11,bergh_vs_bergh:11,17,bergh,3,True,0.0,1,3,0,2,2,33,15,natural,hoad,bergh,bergh,,4,2,5
11,bergh_vs_bergh:11,40,bergh,4,True,0.25,3,3,0,1,1,21,15,natural,hoad,bergh,bergh,,0,2,6
11,bergh_vs_bergh:11,45,bergh,4,False,0.16666666666666666,4,3,0,1,1,18,15,natural,hoad,bergh,bergh,,2,3,7
11,bergh_vs_bergh:11,47,bergh,3,True,0.0,3,2,1,1,1,16,15,natural,hoad,bergh,bergh,,0,3,7
11,bergh_vs_bergh:11,49,bergh,2,True,0.3333333333333333,2,2,2,1,1,14,15,natural,hoad,bergh,bergh,,0,4,8
11,bergh_vs_bergh:11,51,bergh,2,True,0.3333333333333333,2,2,1,1,1,13,15,natural,hoad,bergh,bergh,,3,2,9
11,bergh_vs_bergh:11,53,bergh,3,True,0.0,2,2,0,1,1,12,15,natural,hoad,bergh,bergh,,1,3,10
11,bergh_vs_bergh:11,58,bergh,3,True,0.3333333333333333,2,2,0,1,1,9,15,natural,hoad,bergh,bergh,,4,3,11
11,bergh_vs_bergh:11,60,bergh,0,True,0.0,1,2,1,1,1,7,15,natural,hoad,bergh,bergh,,4,4,12
11,bergh_vs_bergh:11,66,bergh,2,True,0.0,1,2,2,2,2,3,15,natural,hoad,bergh,bergh,,0,5,13
11,bergh_vs_bergh:11,67,bergh,0,True,0.0,1,2,3,0,0,2,15,natural,hoad,bergh,bergh,,1,4,14
12,bergh_vs_bergh:12,1,bergh,2,True,0.0,5,3,7,1,1,40,17,natural,hoad,bergh,bergh,,3,1,0
12,bergh_vs_bergh:12,4,bergh,4,True,0.14285714285714285,5,3,5,1,1,39,17,natural,hoad,bergh,bergh,,4,1,1
12,bergh_vs_bergh:12,6,bergh,2,True,0.0,1,3,4,2,2,38,17,natural,hoad,bergh,bergh,,2,1,2
12,bergh_vs_bergh:12,7,bergh,4,True,0.375,5,3,4,1,1,37,17,natural,hoad,bergh,bergh,,4,2,3
12,bergh_vs_bergh:12,9,bergh,3,True,0.0,1,3,3,2,2,36,17,natural,hoad,bergh,bergh,,3,2,4
12,bergh_vs_bergh:12,11,bergh,3,True,0.4,4,3,2,1,1,35,17,natural,hoad,bergh,bergh,,0,1,5
12,bergh_vs_bergh:12,16,bergh,1,True,0.0,1,3,0,2,2,33,17,natural,hoad,bergh,bergh,,3,3,6
12,bergh_vs_bergh:12,27,bergh,4,True,0.4,4,3,0,1,1,27,17,natural,hoad,bergh,bergh,,2,2,7
12,bergh_vs_bergh:12,29,bergh,0,True,0.25,3,3,1,2,1,25,17,natural,hoad,bergh,bergh,,2,3,8
12,bergh_vs_bergh:12,37,bergh,3,True,0.0,1,3,0,2,2,21,17,natural,hoad,bergh,bergh,,1,1,9
12,bergh_vs_bergh:12,40,bergh,1,True,0.0,2,3,0,1,1,19,17,natural,hoad,bergh,bergh,,1,2,10
12,bergh_vs_bergh:12,42,bergh,0,True,0.4,3,3,1,1,1,17,17,natural,hoad,bergh,bergh,,1,3,11
12,bergh_vs_bergh:12,43,bergh,2,True,0.0,1,3,1,3,2,16,17,natural,hoad,bergh,bergh,,1,4,12
12,bergh_vs_bergh:12,47,bergh,3,True,0.0,1,3,0,2,2,14,17,natural,hoad,bergh,bergh,,3,4,13
12,bergh_vs_bergh:12,52,bergh,4,True,0.3333333333333333,2,3,0,1,1,11,17,natural,hoad,bergh,bergh,,2,4,14
12,bergh_vs_bergh:12,55,bergh,2,True,0.3333333333333333,2,3,0,1,1,9,17,natural,hoad,bergh,bergh,,0,2,15
12,bergh_vs_bergh:12,62,bergh,2,False,0.4,4,3,0,0,0,5,17,natural,hoad,bergh,bergh,,0,1,16
